6.60693448007594e+000,-3.50881471056598e+001,1.69233110336702e+002
6.76082975391980e+000,-3.46882133008094e+001,1.68979300481949e+002
6.91830970918935e+000,-3.42882890221271e+001,1.68719366257795e+002
7.07945784384136e+000,-3.38883753362852e+001,1.68453150239288e+002
7.24435960074988e+000,-3.34884734197312e+001,1.68180490330528e+002
7.41310241300916e+000,-3.30885845695806e+001,1.67901219590633e+002
7.58577575029182e+000,-3.26887102155709e+001,1.67615166051824e+002
7.76247116628690e+000,-3.22888519331777e+001,1.67322152529281e+002
7.94328234724279e+000,-3.18890114580045e+001,1.67021996422398e+002
8.12830516164097e+000,-3.14891907015676e+001,1.66714509507100e+002
8.31763771102669e+000,-3.10893917686104e+001,1.66399497718844e+002
8.51138038202374e+000,-3.06896169760911e+001,1.66076760925941e+002
8.70963589956078e+000,-3.02898688740049e+001,1.65746092692858e+002
8.91250938133743e+000,-2.98901502682124e+001,1.65407280033129e+002
9.12010839355907e+000,-2.94904642454658e+001,1.65060103151562e+002
9.33254300796988e+000,-2.90908142008394e+001,1.64704335175406e+002
9.54992586021433e+000,-2.86912038677898e+001,1.64339741874199e+002
9.77237220955808e+000,-2.82916373510935e+001,1.63966081368033e+002
9.99999999999997e+000,-2.78921191629289e+001,1.63583103824021e+002
1.02329299228075e+001,-2.74926542623969e+001,1.63190551140811e+002
1.04712854805090e+001,-2.70932480987954e+001,1.62788156621044e+002
1.07151930523760e+001,-2.66939066589967e+001,1.62375644631747e+002
1.09647819614318e+001,-2.62946365193004e+001,1.61952730252740e+002
1.12201845430196e+001,-2.58954449021707e+001,1.61519118913266e+002
1.14815362149688e+001,-2.54963397382989e+001,1.61074506017177e+002
1.17489755493953e+001,-2.50973297344692e+001,1.60618576557190e+002
1.20226443461741e+001,-2.46984244477435e+001,1.60151004718910e+002
1.23026877081238e+001,-2.42996343665218e+001,1.59671453475566e+002
1.25892541179416e+001,-2.39009709990789e+001,1.59179574174641e+002
1.28824955169313e+001,-2.35024469702211e+001,1.58675006117929e+002
1.31825673855640e+001,-2.31040761267534e+001,1.58157376136894e+002
1.34896288259165e+001,-2.27058736524976e+001,1.57626298165619e+002
1.38038426460288e+001,-2.23078561936466e+001,1.57081372814135e+002
1.41253754462275e+001,-2.19100419952946e+001,1.56522186945462e+002
1.44543977074592e+001,-2.15124510500266e+001,1.55948313260349e+002
1.47910838816820e+001,-2.11151052595010e+001,1.55359309894398e+002
1.51356124843620e+001,-2.07180286100032e+001,1.54754720033114e+002
1.54881661891248e+001,-2.03212473629880e+001,1.54134071551346e+002
1.58489319246111e+001,-1.99247902616626e+001,1.53496876684662e+002
1.62181009735892e+001,-1.95286887546885e+001,1.52842631741371e+002
1.65958690743755e+001,-1.91329772380938e+001,1.52170816865281e+002
1.69824365246174e+001,-1.87376933164877e+001,1.51480895860766e+002
1.73780082874937e+001,-1.83428780846481e+001,1.50772316093376e+002
1.77827941003892e+001,-1.79485764305097e+001,1.50044508481101e+002
1.81970085860998e+001,-1.75548373605087e+001,1.49296887593415e+002
1.86208713666286e+001,-1.71617143481275e+001,1.48528851877434e+002
1.90546071796324e+001,-1.67692657063316e+001,1.47739784032987e+002
1.94984459975804e+001,-1.63775549843846e+001,1.46929051560925e+002
1.99526231496887e+001,-1.59866513892565e+001,1.46096007511828e+002
2.04173794466952e+001,-1.55966302314989e+001,1.45239991465112e+002
2.08929613085403e+001,-1.52075733950330e+001,1.44360330771602e+002
2.13796208950222e+001,-1.48195698297635e+001,1.43456342095666e+002
2.18776162394954e+001,-1.44327160652958e+001,1.42527333296052e+002
2.23872113856833e+001,-1.40471167432573e+001,1.41572605687491e+002
2.29086765276776e+001,-1.36628851648169e+001,1.40591456727775e+002
2.34422881531991e+001,-1.32801438489227e+001,1.39583183177289e+002
2.39883291901948e+001,-1.28990250955451e+001,1.38547084779590e+002
2.45470891568502e+001,-1.25196715467945e+001,1.37482468512436e+002
2.51188643150957e+001,-1.21422367371884e+001,1.36388653458310e+002
2.57039578276885e+001,-1.17668856225678e+001,1.35264976341668e+002
2.63026799189537e+001,-1.13937950752199e+001,1.34110797776465e+002
2.69153480392690e+001,-1.10231543306769e+001,1.32925509261623e+002
2.75422870333815e+001,-1.06551653694714e+001,1.31708540953436e+002
2.81838293126444e+001,-1.02900432148848e+001,1.30459370232111e+002
2.88403150312659e+001,-9.92801612551889e+000,1.29177531064235e+002
2.95120922666637e+001,-9.56932565943848e+000,1.27862624143432e+002
3.01995172040200e+001,-9.21422658482404e+000,1.26514327767694e+002
3.09029543251358e+001,-8.86298661067407e+000,1.25132409383417e+002
3.16227766016837e+001,-8.51588591031191e+000,1.23716737693262e+002
3.23593656929627e+001,-8.17321641047264e+000,1.22267295187740e+002
3.31131121482590e+001,-7.83528081980522e+000,1.20784190919588e+002
3.38844156139201e+001,-7.50239137294447e+000,1.19267673296590e+002
3.46736850452530e+001,-7.17486827010404e+000,1.17718142624054e+002
3.54813389233574e+001,-6.85303779759525e+000,1.16136163084666e+002
3.63078054770100e+001,-6.53723012191018e+000,1.14522473803617e+002
3.71535229097171e+001,-6.22777675905577e+000,1.12877998613532e+002
3.80189396320559e+001,-5.92500773160758e+000,1.11203854110429e+002
3.89045144994279e+001,-5.62924843824360e+000,1.09501355582061e+002
3.98107170553495e+001,-5.34081627393343e+000,1.07772020397008e+002
4.07380277804111e+001,-5.06001705293964e+000,1.06017568469751e+002
4.16869383470333e+001,-4.78714130061636e+000,1.04239919465816e+002
4.26579518801591e+001,-4.52246049281185e+000,1.02441186482851e+002
4.36515832240164e+001,-4.26622333255708e+000,1.00623666037550e+002
4.46683592150961e+001,-4.01865216170035e+000,9.87898243022450e+001
4.57088189614873e+001,-3.77993960934644e+000,9.69422796644062e+001
4.67735141287196e+001,-3.55024557866813e+000,9.50837818210392e+001
4.78630092322636e+001,-3.32969466842572e+000,9.32171877603877e+001
4.89778819368444e+001,-3.11837411524245e+000,9.13454351168532e+001
5.01187233627270e+001,-2.91633232761075e+000,8.94715135027388e+001
5.12861383991362e+001,-2.72357806340961e+000,8.75984345140650e+001
5.24807460249770e+001,-2.54008028041886e+000,8.57292011704371e+001
5.37031796370250e+001,-2.36576866522239e+000,8.38667775760316e+001
5.49540873857622e+001,-2.20053482146771e+000,8.20140595781657e+001
5.62341325190346e+001,-2.04423407519084e+000,8.01738471524142e+001
5.75439937337154e+001,-1.89668783421353e+000,7.83488191624494e+001
5.88843655355586e+001,-1.75768642163118e+000,7.65415110347050e+001
6.02559586074355e+001,-1.62699229096173e+000,7.47542957603352e+001
6.16595001861479e+001,-1.50434352306382e+000,7.29893684984657e+001
6.30957344480190e+001,-1.38945750250653e+000,7.12487349142365e+001
6.45654229034652e+001,-1.28203467337312e+000,6.95342032507560e+001
6.60693448007593e+001,-1.18176228089813e+000,6.78473800127213e+001
6.76082975391978e+001,-1.08831801505434e+000,6.61896690362583e+001
6.91830970918933e+001,-1.00137348429077e+000,6.45622736377919e+001
7.07945784384134e+001,-9.20597461119843e-001,6.29662014758586e+001
7.24435960074986e+001,-8.45658855263829e-001,6.14022717234460e+001
7.41310241300914e+001,-7.76229383813008e-001,5.98711241330242e+001
7.58577575029180e+001,-7.11985920691284e-001,5.83732295792808e+001
7.76247116628688e+001,-6.52612519207012e-001,5.69089016824272e+001
7.94328234724277e+001,-5.97802111295379e-001,5.54783091442929e+001
8.12830516164095e+001,-5.47257895091606e-001,5.40814884668139e+001
8.31763771102667e+001,-5.00694428699706e-001,5.27183567647548e+001
8.51138038202372e+001,-4.57838452526887e-001,5.13887244287961e+001
8.70963589956076e+001,-4.18429465497857e-001,5.00923074392148e+001
8.91250938133741e+001,-3.82220082048205e-001,4.88287391725041e+001
9.12010839355905e+001,-3.48976197246486e-001,4.75975815821839e+001
9.33254300796986e+001,-3.18476986935885e-001,4.63983356699254e+001
9.54992586021431e+001,-2.90514768634267e-001,4.52304511935262e+001
9.77237220955805e+001,-2.64894747280689e-001,4.40933355841038e+001
9.99999999999995e+001,-2.41434667936927e-001,4.29863620662368e+001
1.02329299228075e+002,-2.19964395386407e-001,4.19088769919448e+001
1.04712854805089e+002,-2.00325438334592e-001,4.08602064127443e+001
1.07151930523760e+002,-1.82370433693457e-001,3.98396619239912e+001
1.09647819614318e+002,-1.65962604294324e-001,3.88465458227758e+001
1.12201845430196e+002,-1.50975201363636e-001,3.78801556252404e+001
1.14815362149688e+002,-1.37290941245955e-001,3.69397879917698e+001
1.17489755493952e+002,-1.24801444182470e-001,3.60247421094505e+001
1.20226443461741e+002,-1.13406681459681e-001,3.51343225808760e+001
1.23026877081237e+002,-1.03014435928267e-001,3.42678418670717e+001
1.25892541179416e+002,-9.35397797506290e-002,3.34246223303087e+001
1.28824955169313e+002,-8.49045722558489e-002,3.26039979200727e+001
1.31825673855640e+002,-7.70369799499200e-002,3.18053155426325e+001
1.34896288259165e+002,-6.98710200324921e-002,3.10279361516568e+001
1.38038426460288e+002,-6.33461281950927e-002,3.02712355942678e+001
1.41253754462275e+002,-5.74067510043699e-002,2.95346052438760e+001
1.44543977074592e+002,-5.20019627953197e-002,2.88174524481845e+001
1.47910838816820e+002,-4.70851066987321e-002,2.81192008179187e+001
1.51356124843620e+002,-4.26134591952136e-002,2.74392903791682e+001
1.54881661891247e+002,-3.85479174121107e-002,2.67771776097285e+001
1.58489319246110e+002,-3.48527082520270e-002,2.61323353775277e+001
1.62181009735892e+002,-3.14951183534020e-002,2.55042527971029e+001
1.65958690743755e+002,-2.84452438275266e-002,2.48924350181626e+001
1.69824365246173e+002,-2.56757586868706e-002,2.42964029585230e+001
1.73780082874936e+002,-2.31617008711505e-002,2.37156929921331e+001
1.77827941003891e+002,-2.08802747854180e-002,2.31498566014891e+001
1.81970085860997e+002,-1.88106692856294e-002,2.25984600024826e+001
1.86208713666286e+002,-1.69338900776909e-002,2.20610837486005e+001
1.90546071796323e+002,-1.52326055341104e-002,2.15373223204101e+001
1.94984459975803e+002,-1.36910049750189e-002,2.10267837053786e+001
1.99526231496887e+002,-1.22946685071369e-002,2.05290889723134e+001
2.04173794466952e+002,-1.10304475618876e-002,2.00438718440274e+001
2.08929613085403e+002,-9.88635532381284e-003,1.95707782712479e+001
2.13796208950222e+002,-8.85146628854472e-003,1.91094660102703e+001
2.18776162394954e+002,-7.91582423901031e-003,1.86596042064115e+001
2.23872113856832e+002,-7.07035797469825e-003,1.82208729849302e+001
2.29086765276776e+002,-6.30680417528700e-003,1.77929630507491e+001
2.34422881531991e+002,-5.61763682289290e-003,1.73755752980231e+001
2.39883291901947e+002,-4.99600264941448e-003,1.69684204303557e+001
2.45470891568501e+002,-4.43566211445863e-003,1.65712185922513e+001
2.51188643150956e+002,-3.93093545692849e-003,1.61836990122156e+001
2.57039578276885e+002,-3.47665339823386e-003,1.58055996577635e+001
2.63026799189536e+002,-3.06811210794426e-003,1.54366669024681e+001
2.69153480392690e+002,-2.70103207328166e-003,1.50766552050759e+001
2.75422870333815e+002,-2.37152054264823e-003,1.47253268006286e+001
2.81838293126443e+002,-2.07603723961421e-003,1.43824514034559e+001
2.88403150312659e+002,-1.81136306891327e-003,1.40478059218481e+001
2.95120922666637e+002,-1.57457155816535e-003,1.37211741841661e+001
3.01995172040200e+002,-1.36300280099224e-003,1.34023466761129e+001
3.09029543251357e+002,-1.17423968590008e-003,1.30911202888589e+001
3.16227766016836e+002,-1.00608621383035e-003,1.27872980776930e+001
3.23593656929626e+002,-8.56547723693150e-004,1.24906890308562e+001
3.31131121482589e+002,-7.23812860244598e-004,1.22011078482028e+001
3.38844156139200e+002,-6.06237133154380e-004,1.19183747293294e+001
3.46736850452529e+002,-5.02327928491341e-004,1.16423151708096e+001
3.54813389233573e+002,-4.10730846064722e-004,1.13727597721735e+001
3.63078054770099e+002,-3.30217246757180e-004,1.11095440502719e+001
3.71535229097170e+002,-2.59672903922843e-004,1.08525082616741e+001
3.80189396320558e+002,-1.98087662128044e-004,1.06014972327524e+001
3.89045144994278e+002,-1.44546014850213e-004,1.03563601971148e+001
3.98107170553494e+002,-9.82185203026715e-005,1.01169506400591e+001
4.07380277804110e+002,-5.83539818043048e-005,9.88312614972775e+000
4.16869383470332e+002,-2.42723252242447e-005,9.65474827465721e+000
4.26579518801589e+002,4.64188796954321e-006,9.43168238742326e+000
4.36515832240163e+002,2.89453679854455e-005,9.21379755409750e+000
4.46683592150960e+002,4.91414758000097e-005,9.00096640923977e+000
4.57088189614872e+002,6.56851204458567e-005,8.79306503616349e+000
4.67735141287195e+002,7.89872175106542e-005,8.58997285222151e+000
4.78630092322635e+002,8.94187474002248e-005,8.39157249887172e+000
4.89778819368443e+002,9.73144490604442e-005,8.19774973629194e+000
5.01187233627268e+002,1.02976181553245e-004,8.00839334232460e+000
5.12861383991361e+002,1.06675982733059e-004,7.82339501554188e+000
5.24807460249769e+002,1.08658852298686e-004,7.64264928223198e+000
5.37031796370249e+002,1.09145283566317e-004,7.46605340711678e+000
5.49540873857620e+002,1.08333566329235e-004,7.29350730762084e+000
5.62341325190345e+002,1.06401881413003e-004,7.12491347151990e+000
5.75439937337152e+002,1.03510205251198e-004,6.96017687780665e+000
5.88843655355584e+002,9.98020417642561e-005,6.79920492061873e+000
6.02559586074353e+002,9.54059966561001e-005,6.64190733608275e+000
6.16595001861477e+002,9.04372086421641e-005,6.48819613193486e+000
6.30957344480188e+002,8.49986500484842e-005,6.33798551978621e+000
6.45654229034650e+002,7.91823088028889e-005,6.19119184990805e+000
6.60693448007591e+002,7.30702622908901e-005,6.04773354841797e+000
6.76082975391976e+002,6.67356529419623e-005,5.90753105675483e+000
6.91830970918931e+002,6.02435743520244e-005,5.77050677333590e+000
7.07945784384132e+002,5.36518759968597e-005,5.63658499729541e+000
7.24435960074984e+002,4.70118939868882e-005,5.50569187420854e+000
7.41310241300911e+002,4.03691144279394e-005,5.37775534371069e+000
7.58577575029177e+002,3.37637756803325e-005,5.25270508892573e+000
7.76247116628685e+002,2.72314149403664e-005,5.13047248762216e+000
7.94328234724275e+002,2.08033642575704e-005,5.01099056501998e+000
8.12830516164092e+002,1.45072006360779e-005,4.89419394817512e+000
8.31763771102664e+002,8.36715444404629e-006,4.78001882187219e+000
8.51138038202369e+002,2.40447989399510e-006,4.66840288596000e+000
8.70963589956073e+002,-3.36220886300257e-006,4.55928531406736e+000
8.91250938133738e+002,-8.91663280655256e-006,4.45260671364024e+000
9.12010839355902e+002,-1.42445714976031e-005,4.34830908724420e+000
9.33254300796983e+002,-1.93336121285702e-005,4.24633579507898e+000
9.54992586021428e+002,-2.41729218413091e-005,4.14663151865471e+000
9.77237220955802e+002,-2.87530411722601e-005,4.04914222558186e+000
9.99999999999991e+002,-3.30656964831312e-005,3.95381513542953e+000
1.02329299228075e+003,-3.71036297215000e-005,3.86059868660863e+000
1.04712854805089e+003,-4.08604437168489e-005,3.76944250423913e+000
1.07151930523760e+003,-4.43304615916977e-005,3.68029736896217e+000
1.09647819614318e+003,-4.75085988347047e-005,3.59311518665993e+000
1.12201845430195e+003,-5.03902469210776e-005,3.50784895904791e+000
1.14815362149687e+003,-5.29711671274376e-005,3.42445275510607e+000
1.17489755493952e+003,-5.52473936742935e-005,3.34288168331669e+000
1.20226443461740e+003,-5.72151451653393e-005,3.26309186467855e+000
1.23026877081237e+003,-5.88707434702183e-005,3.18504040646825e+000
1.25892541179416e+003,-6.02105392456055e-005,3.10868537672107e+000
1.28824955169312e+003,-6.12308434649641e-005,3.03398577940488e+000
1.31825673855640e+003,-6.19278640293463e-005,2.96090153026177e+000
1.34896288259164e+003,-6.22976472635327e-005,2.88939343329350e+000
1.38038426460287e+003,-6.23360233467307e-005,2.81942315786754e+000
1.41253754462274e+003,-6.20385554686159e-005,2.75095321642190e+000
1.44543977074591e+003,-6.14004919499058e-005,2.68394694274749e+000
1.47910838816819e+003,-6.04167213178642e-005,2.61836847082811e+000
1.51356124843619e+003,-5.90817294746649e-005,2.55418271421860e+000
1.54881661891247e+003,-5.73895588969400e-005,2.49135534594280e+000
1.58489319246110e+003,-5.53337694846782e-005,2.42985277889362e+000
1.62181009735891e+003,-5.29074007518944e-005,2.36964214671823e+000
1.65958690743754e+003,-5.01029348721262e-005,2.31069128517205e+000
1.69824365246173e+003,-4.69122607118813e-005,2.25296871392605e+000
1.73780082874936e+003,-4.33266382108043e-005,2.19644361881220e+000
1.77827941003891e+003,-3.93366630854697e-005,2.14108583449281e+000
1.81970085860997e+003,-3.49322316832774e-005,2.08686582753969e+000
1.86208713666285e+003,-3.01025055429178e-005,2.03375467991001e+000
1.90546071796323e+003,-2.48358757588701e-005,1.98172407280584e+000
1.94984459975803e+003,-1.91199267507691e-005,1.93074627090510e+000
1.99526231496886e+003,-1.29413993567163e-005,1.88079410695200e+000
2.04173794466951e+003,-6.28615310982540e-006,1.83184096669535e+000
2.08929613085402e+003,8.60872571916505e-007,1.78386077416384e+000
2.13796208950221e+003,8.51569836144731e-006,1.73682797726741e+000
2.18776162394953e+003,1.66953462604089e-005,1.69071753371448e+000
2.23872113856832e+003,2.54178824150851e-005,1.64550489723495e+000
2.29086765276775e+003,3.47024614881863e-005,1.60116600409941e+000
2.34422881531990e+003,4.45693728457365e-005,1.55767725992509e+000
2.39883291901947e+003,5.50400886649798e-005,1.51501552675955e+000
2.45470891568501e+003,6.61373140441310e-005,1.47315811043337e+000
2.51188643150955e+003,7.78850394242904e-005,1.43208274817329e+000
2.57039578276884e+003,9.03085952577349e-005,1.39176759646747e+000
2.63026799189535e+003,1.03434709271437e-004,1.35219121917513e+000
2.69153480392689e+003,1.17291566327482e-004,1.31333257587246e+000
2.75422870333814e+003,1.31908871159758e-004,1.27517101042748e+000
2.81838293126442e+003,1.47317913951891e-004,1.23768623979652e+000
2.88403150312658e+003,1.63551639224742e-004,1.20085834303501e+000
2.95120922666635e+003,1.80644717834455e-004,1.16466775051580e+000
3.01995172040198e+003,1.98633622576289e-004,1.12909523334822e+000
3.09029543251356e+003,2.17556707368732e-004,1.09412189299122e+000
3.14159300000000e+003,2.31681601731642e-004,1.06947326869645e+000
