0.000000000000000e+000,0.000000e+000
9.765625114122045e-011,2.117049e-008
1.953125022824409e-010,4.370651e-008
3.602961052725928e-008,7.649383e-006
7.186390855223613e-008,1.369839e-005
1.076982065772130e-007,1.819073e-005
1.435325046021898e-007,2.112639e-005
1.793668026271666e-007,2.250539e-005
2.152011006521435e-007,2.232772e-005
2.510353986771202e-007,2.059338e-005
3.495527022127591e-007,1.611520e-005
4.569394565682007e-007,9.649897e-006
5.810571416424920e-007,2.008909e-006
7.178063269699955e-007,-4.787382e-006
8.819660353052637e-007,-8.786160e-006
1.101282910647025e-006,-7.865193e-006
1.226886265168046e-006,-4.390898e-006
1.337861516788995e-006,1.635373e-007
1.459669533884719e-006,5.188780e-006
1.600641884035313e-006,9.824724e-006
1.737838993644206e-006,1.212358e-005
1.919338697713743e-006,1.182737e-005
2.052305102662714e-006,9.536460e-006
2.193416188008389e-006,5.785359e-006
2.357955372175262e-006,1.445751e-006
2.528017471487523e-006,-1.502650e-006
2.743546520094704e-006,-2.306090e-006
2.902929462299026e-006,-8.408060e-007
3.044854717799433e-006,1.631395e-006
3.202799246464180e-006,4.495526e-006
3.389028161938019e-006,6.833844e-006
3.585246288905412e-006,7.438998e-006
3.779766856519291e-006,6.216032e-006
3.958599881344672e-006,4.149637e-006
4.167110212525263e-006,1.895478e-006
4.385909282345947e-006,9.206915e-007
4.689374777640600e-006,1.831139e-006
4.885934283881776e-006,3.278775e-006
5.339838544569700e-006,5.152703e-006
5.684046790411472e-006,4.061539e-006
5.957588612589785e-006,2.825811e-006
6.266695717337780e-006,2.264038e-006
6.585532173087806e-006,2.905018e-006
6.830513784756711e-006,3.724790e-006
7.152883344795733e-006,4.223343e-006
7.488380173428670e-006,3.814215e-006
7.783591510585538e-006,3.189120e-006
8.206788028036944e-006,2.915746e-006
8.607984561705380e-006,3.361097e-006
8.973678196961950e-006,3.736700e-006
9.433678989159989e-006,3.565815e-006
1.042224004658204e-005,3.224920e-006
1.169012644323738e-005,3.423191e-006
1.244404379418018e-005,3.251518e-006
1.320086851328241e-005,3.353700e-006
1.397696037520808e-005,3.388515e-006
1.604197655411863e-005,3.306905e-006
1.000000000000000e-003,-7.360694e-006
1.000000001000000e-003,7.421834e-004
1.000000375479999e-003,7.009970e-004
1.000000749959997e-003,5.993978e-004
1.000001124439996e-003,4.373857e-004
1.000001498919994e-003,2.149609e-004
1.000001873399992e-003,-6.787681e-005
1.000002247879991e-003,-4.111273e-004
1.000002622359990e-003,-8.147906e-004
1.000004699508693e-003,-3.872557e-003
1.000007748582436e-003,-1.085092e-002
1.000011927981958e-003,-2.456029e-002
1.000017530219927e-003,-4.903337e-002
1.000024803302151e-003,-8.854447e-002
1.000034168668076e-003,-1.477138e-001
1.000046066359763e-003,-2.291823e-001
1.000060785612273e-003,-3.306521e-001
1.000076351912131e-003,-4.304345e-001
1.000094339461697e-003,-5.291019e-001
1.000113324198889e-003,-6.098744e-001
1.000134681842037e-003,-6.713840e-001
1.000157159023449e-003,-7.051344e-001
1.000182304193470e-003,-7.083687e-001
1.000218372447759e-003,-6.675568e-001
1.000257561658738e-003,-5.807746e-001
1.000298729031397e-003,-4.585170e-001
1.000304589025119e-003,-4.383199e-001
1.000316309012563e-003,-3.941313e-001
1.000339748987450e-003,-2.996718e-001
1.000386628937226e-003,-9.378483e-002
1.000459175663504e-003,2.495278e-001
1.000526600749044e-003,5.835797e-001
1.000585027173698e-003,8.762805e-001
1.000644489250996e-003,1.165008e+000
1.000710621006339e-003,1.455571e+000
1.000801465449854e-003,1.784640e+000
1.000881831752366e-003,1.994095e+000
1.000953416188064e-003,2.098460e+000
1.001025624104533e-003,2.124295e+000
1.001097801714407e-003,2.073825e+000
1.001187605403923e-003,1.925246e+000
1.001268514040589e-003,1.726015e+000
1.001367910500584e-003,1.424692e+000
1.001432545451817e-003,1.211597e+000
1.001492298239947e-003,1.012696e+000
1.001552733029759e-003,8.255281e-001
1.001646049765961e-003,5.761558e-001
1.001722051138915e-003,4.186676e-001
1.001792897304395e-003,3.234058e-001
1.001864598143131e-003,2.808730e-001
1.001944065901645e-003,2.919521e-001
1.002017890590057e-003,3.556101e-001
1.002121195123151e-003,5.094531e-001
1.002212473939750e-003,6.849764e-001
1.002280074563396e-003,8.314898e-001
1.002344788719114e-003,9.743479e-001
1.002409735944822e-003,1.108420e+000
1.002503289987907e-003,1.270023e+000
1.002616445415842e-003,1.411423e+000
1.002695767678148e-003,1.465788e+000
1.002764761362791e-003,1.474675e+000
1.002834453295699e-003,1.450184e+000
1.002915118861455e-003,1.388267e+000
1.002991837832028e-003,1.303404e+000
1.003068417024779e-003,1.200462e+000
1.003144311880579e-003,1.089804e+000
1.003213819092582e-003,9.886391e-001
1.003285809672696e-003,8.919550e-001
1.003365470405413e-003,8.012199e-001
1.003440178350443e-003,7.377369e-001
1.003524550919341e-003,6.942000e-001
1.003596092755823e-003,6.819558e-001
1.003668954971589e-003,6.936318e-001
1.003740359468800e-003,7.270207e-001
1.003846586417627e-003,8.036518e-001
1.003928562280169e-003,8.766994e-001
1.003997332424180e-003,9.438912e-001
1.004067328051661e-003,1.011576e+000
1.004142226957856e-003,1.076553e+000
1.004248178350598e-003,1.150054e+000
1.004338294545252e-003,1.192451e+000
1.004407744179402e-003,1.207989e+000
1.004477141197812e-003,1.207777e+000
1.004547131656098e-003,1.192989e+000
1.004635959136571e-003,1.157440e+000
1.004731043659886e-003,1.105772e+000
1.004802113974364e-003,1.060894e+000
1.004870946099264e-003,1.015522e+000
1.004940342259511e-003,9.720086e-001
1.005030563783084e-003,9.237667e-001
1.005141785248282e-003,8.796335e-001
1.005224199203339e-003,8.605738e-001
1.005293389934289e-003,8.561998e-001
1.005363725354950e-003,8.619955e-001
1.005436857958965e-003,8.778909e-001
1.005542484342847e-003,9.125887e-001
1.005623651527325e-003,9.452662e-001
1.005692966495632e-003,9.756466e-001
1.005763307820986e-003,1.005930e+000
1.005841952825267e-003,1.035973e+000
1.005949532355700e-003,1.068287e+000
1.006038231125598e-003,1.085783e+000
1.006107783335155e-003,1.091729e+000
1.006177585117129e-003,1.090639e+000
1.006247806909506e-003,1.083005e+000
1.006341221483868e-003,1.065175e+000
1.006431000217024e-003,1.042608e+000
1.006501410869476e-003,1.022393e+000
1.006571194677717e-003,1.001792e+000
1.006641328528168e-003,9.823906e-001
1.006737005243524e-003,9.603481e-001
1.006850905020820e-003,9.415635e-001
1.006929546976478e-003,9.346195e-001
1.006998558748322e-003,9.337127e-001
1.007068414479517e-003,9.373044e-001
1.007149401295794e-003,9.462701e-001
1.007257518185445e-003,9.632641e-001
1.007332556230362e-003,9.772410e-001
1.007401522999111e-003,9.908494e-001
1.007471113099755e-003,1.003976e+000
1.007559845200242e-003,1.018319e+000
1.007670765932156e-003,1.031716e+000
1.007753939427352e-003,1.037654e+000
1.007823375271009e-003,1.039029e+000
1.007900834924218e-003,1.037061e+000
1.007975764447309e-003,1.032033e+000
1.008083494895201e-003,1.021137e+000
1.008163749982539e-003,1.011285e+000
1.008233186938911e-003,1.002079e+000
1.008303496837619e-003,9.930046e-001
1.008385621463939e-003,9.837059e-001
1.008494558620692e-003,9.741653e-001
1.008581823534564e-003,9.693578e-001
1.008657501930566e-003,9.679475e-001
1.008748585967047e-003,9.692969e-001
1.008832508083310e-003,9.730700e-001
1.008937600996942e-003,9.802838e-001
1.009013607989768e-003,9.865646e-001
1.009082833185255e-003,9.926773e-001
1.009152810612051e-003,9.986446e-001
1.009237840018435e-003,1.004943e+000
1.009347411155524e-003,1.011065e+000
1.009441233625966e-003,1.014068e+000
1.009534185111610e-003,1.014574e+000
1.009634660144682e-003,1.012656e+000
1.009736376520106e-003,1.008698e+000
1.009820514207997e-003,1.004301e+000
1.009890260243847e-003,1.000195e+000
1.009965970024424e-003,9.956879e-001
1.010039083408459e-003,9.916962e-001
1.010141522066572e-003,9.872093e-001
1.010259301496563e-003,9.839574e-001
1.010375743008765e-003,9.830391e-001
1.010488923997705e-003,9.843479e-001
1.010606179422866e-003,9.874392e-001
1.010685520523572e-003,9.902459e-001
1.010760418403351e-003,9.931783e-001
1.010847539241619e-003,9.965087e-001
1.010932976796089e-003,9.993345e-001
1.011044796300756e-003,1.001953e+000
1.011177467477338e-003,1.003325e+000
1.011306993540274e-003,1.002785e+000
1.011440463857412e-003,1.000619e+000
1.011530738023598e-003,9.984758e-001
1.011618407249113e-003,9.961237e-001
1.011716995520180e-003,9.935753e-001
1.011816041672566e-003,9.914376e-001
1.011929926302132e-003,9.898485e-001
1.012075513585313e-003,9.892444e-001
1.012223252143152e-003,9.900357e-001
1.012327601610825e-003,9.913578e-001
1.012424629818771e-003,9.929634e-001
1.012541807980352e-003,9.949510e-001
1.012648728761674e-003,9.964942e-001
1.012777612977242e-003,9.976977e-001
1.012918392753978e-003,9.980441e-001
1.013077964314943e-003,9.973517e-001
1.013196673574680e-003,9.962348e-001
1.013308210639876e-003,9.949037e-001
1.013442346986031e-003,9.933418e-001
1.013566839800560e-003,9.922332e-001
1.013722156758166e-003,9.915941e-001
1.013916276655295e-003,9.918044e-001
1.014067132321510e-003,9.925925e-001
1.014197118847905e-003,9.935263e-001
1.014353505112619e-003,9.945621e-001
1.014496193972788e-003,9.951277e-001
1.014688609844933e-003,9.951652e-001
1.014882064976567e-003,9.945434e-001
1.015033203501932e-003,9.937463e-001
1.015187326189678e-003,9.929239e-001
1.015359236386323e-003,9.923030e-001
1.015556294617124e-003,9.921160e-001
1.015762158986261e-003,9.924285e-001
1.015927986612775e-003,9.929006e-001
1.016106398320755e-003,9.933704e-001
1.016303957807773e-003,9.935785e-001
1.016551398327933e-003,9.933476e-001
1.016762060101651e-003,9.928527e-001
1.016959787344245e-003,9.923484e-001
1.017192780698165e-003,9.919929e-001
1.017447161506697e-003,9.919695e-001
1.017675235510343e-003,9.921737e-001
1.017902442959750e-003,9.923742e-001
1.018168249563186e-003,9.923697e-001
1.018490649360924e-003,9.920460e-001
1.018749241126059e-003,9.917008e-001
1.019053530258530e-003,9.914361e-001
1.019368334459959e-003,9.913957e-001
1.019654177966883e-003,9.914458e-001
1.019998284506709e-003,9.913923e-001
1.020356635659654e-003,9.911487e-001
1.020688938705187e-003,9.908811e-001
1.021131231463082e-003,9.906662e-001
1.021580263761976e-003,9.905692e-001
1.022019547802282e-003,9.904237e-001
1.022512714285313e-003,9.901413e-001
1.022986123530662e-003,9.898874e-001
1.023551540099928e-003,9.896832e-001
1.024105117258040e-003,9.894742e-001
1.024762438992305e-003,9.891518e-001
1.025434610878333e-003,9.888418e-001
1.026197565907289e-003,9.885342e-001
1.027110310125877e-003,9.881306e-001
1.028058958080008e-003,9.877026e-001
1.029287022280993e-003,9.871771e-001
1.030727438482189e-003,9.865426e-001
1.032205418306801e-003,9.858941e-001
1.033995742921835e-003,9.851169e-001
1.040272480452829e-003,9.823719e-001
1.044382860500769e-003,9.805773e-001
1.049059360159160e-003,9.785387e-001
1.054427721687325e-003,9.762006e-001
1.060493956769664e-003,9.735619e-001
1.067556945609086e-003,9.704947e-001
1.075845100699521e-003,9.669009e-001
1.116302689985235e-003,9.494526e-001
1.156760279270949e-003,9.321616e-001
1.197217868556664e-003,9.150277e-001
1.237675457842378e-003,8.980511e-001
1.278133047128093e-003,8.812317e-001
1.318590636413807e-003,8.645696e-001
1.359048225699521e-003,8.480647e-001
1.449217675742447e-003,8.118518e-001
1.539387125785372e-003,7.764079e-001
1.629556575828298e-003,7.417332e-001
1.719726025871224e-003,7.078275e-001
1.809895475914149e-003,6.746910e-001
1.900064925957075e-003,6.423235e-001
1.990234376000000e-003,6.107250e-001
2.000000001000000e-003,6.073442e-001
2.000000002000000e-003,6.065947e-001
2.000002814277040e-003,6.093094e-001
2.000005626554080e-003,6.140800e-001
2.000008438831121e-003,6.209066e-001
2.000011251108160e-003,6.297890e-001
2.000014063385200e-003,6.407273e-001
2.000016875662241e-003,6.537214e-001
2.000019687939281e-003,6.687715e-001
2.000029510509878e-003,7.251915e-001
2.000042224955749e-003,8.099009e-001
2.000055014263139e-003,8.986757e-001
2.000070705510781e-003,1.003229e+000
2.000087081886286e-003,1.099424e+000
2.000106438946840e-003,1.191091e+000
2.000126343516212e-003,1.258620e+000
2.000148949967567e-003,1.303696e+000
2.000172533208822e-003,1.319057e+000
2.000200635496381e-003,1.302318e+000
2.000233888320448e-003,1.245639e+000
2.000274530781647e-003,1.137840e+000
